Station_ID,Station_Name,Location_Label,Interval_Minutes,Interval_End_Time,Wind_Velocity_Mtr_Sec,Wind_Direction_Variance_Deg,Wind_Direction_Deg,Ambient_Temperature_Deg_C,Global_Horizontal_Irradiance
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:10,2.52,13.22,156.9,6.976,0.004
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:15,2.47,11.97,167.3,6.952,0.006
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:20,1.997,15.44,175,6.989,0.007
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:25,1.747,20.07,179,6.936,0.007
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:30,1.907,19.7,200.3,6.968,0.006
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:35,1.43,17.28,202.1,6.866,0.006
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:40,1.586,14.12,201.6,6.827,0.007
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:45,1.358,19.27,194.3,6.792,0.005
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:50,1.8,17.09,199.5,6.793,0.004
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-6? 23:55,2.179,17.02,189,6.86,0.009
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:00,2.018,17.39,199.3,6.891,0.01
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:05,2.213,16.58,190.6,6.883,0.015
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:10,1.943,18.94,195.7,6.873,0.017
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:15,2.138,19.32,186.3,6.858,0.021
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:20,1.739,18.68,180.9,6.852,0.032
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:25,2.205,16.65,166,6.898,0.03
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:30,2.28,16.91,174.9,6.875,0.03
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:35,2.405,14.49,159.9,6.963,0.037
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:40,1.981,21.03,173.7,6.952,0.028
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:45,1.973,20.15,185.2,6.974,0.033
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:50,2.133,16.98,166.5,6.996,0.031
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 00:55,1.955,12.76,151.1,6.984,0.028
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:00,2.208,10.8,148.1,6.953,0.032
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:05,2.298,11.05,147.9,6.982,0.039
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:10,2.948,12.56,144.6,6.944,0.021
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:15,2.725,10.44,138.9,6.874,0.027
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:20,2.798,9.29,135.4,6.806,0.029
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:25,1.925,15.66,134.4,6.82,0.035
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:30,1.713,10.96,148.2,6.79,0.037
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:35,1.94,8.92,139.8,6.776,0.036
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:40,3.243,7.15,130.9,6.702,0.027
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:45,2.83,13.01,147.2,6.746,0.032
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:50,2.223,13.05,155.2,6.784,0.029
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 01:55,2.11,15.25,153.2,6.779,0.03
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:00,1.823,21.02,181.1,6.788,0.027
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:05,1.52,23.01,172.6,6.87,0.031
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:10,1.577,15.58,168.6,6.874,0.002
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:15,1.56,11.02,138.9,6.808,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:20,1.62,13.36,156.1,6.726,0.001
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:25,1.548,17.37,176,6.706,0.003
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:30,1.685,12.73,160.7,6.714,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:35,2.848,7.63,140.8,6.664,0.001
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:40,2.69,10.79,143.3,6.634,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:45,2.69,12.29,145.9,6.691,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:50,2.74,11.8,146.6,6.624,0.001
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 02:55,2.888,12.56,149.7,6.649,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:00,3.703,9.57,143.6,6.783,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:05,3.69,10.63,141.8,6.839,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:10,3.718,10.12,142.1,6.835,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:15,4.102,9.25,139.3,6.924,0.001
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:20,4.615,9.62,135.9,6.935,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:25,4.867,8.17,134.7,7.05,0.001
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:30,4.72,7.9,131.6,7.11,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:35,4.707,9.73,130.7,7.16,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:40,4.71,8.54,130.6,7.2,0
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:45,4.89,8.59,134,7.29,0.001
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:50,5.462,8.71,131.5,7.37,0.002
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 03:55,4.972,8.78,129,7.41,0.006
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:00,4.817,8.23,130.3,7.38,0.008
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:05,4.492,9.59,132.4,7.35,0.008
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:10,4.945,8.9,129.7,7.37,0.008
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:15,4.41,9.09,132.3,7.35,0.009
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:20,4.257,9.6,136.5,7.3,0.005
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:25,3.618,10.26,143.6,7.22,0.008
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:30,2.65,13.8,152.9,7.07,0.01
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:35,2.478,25.84,187.5,7.18,0.016
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:40,2.018,10.74,235.6,6.685,0.018
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:45,2.518,9.46,239.6,6.465,0.02
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:50,2.322,25.11,213.4,6.79,0.015
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 04:55,2.825,12.13,234.1,6.928,0.013
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:00,2.012,29.4,209,6.855,0.013
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:05,2.083,16.95,174.5,6.935,0.014
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:10,2.053,19.56,179.1,7.1,0.014
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:15,1.448,17.07,189.5,7.09,0.02
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:20,0.974,11.52,203.1,7.01,0.016
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:25,0.581,6.659,217.3,6.776,0.025
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:30,0.839,10.68,237.7,6.444,0.035
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:35,1.925,9.59,246.8,5.992,0.029
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:40,2.645,7.82,233.1,6.317,0.034
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:45,2.09,11.94,242.8,6.532,0.037
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:50,1.755,14.15,234.6,6.502,0.036
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 05:55,1.229,22.09,198.1,6.573,0.028
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:00,1.347,13.26,219.9,6.593,0.043
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:05,1.101,12.86,215.9,6.517,0.042
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:10,1.596,10.16,232.1,6.46,0.049
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:15,1.462,9.82,223.6,6.398,0.087
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:20,1.046,19.53,191.3,6.529,0.224
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:25,0.884,12,166.2,6.57,0.593
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:30,1.263,12.69,160.3,6.66,1.395
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:35,1.662,13.26,175.2,6.754,1.835
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:40,1.48,16.05,161.8,6.805,2.378
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:45,1.395,15.49,171.8,6.873,3.322
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:50,1.891,23.94,214.1,6.925,4.438
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 06:55,1.935,24.08,210.9,6.837,6.563
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:00,1.709,16.1,213.9,6.96,9.36
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:05,2.065,16.96,210.3,6.993,11.58
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:10,1.556,15.15,208.1,7.01,15.13
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:15,1.9,14.29,217,7.07,20.44
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:20,1.964,15.61,207.6,7.03,27.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:25,1.537,16.18,208.2,7.03,34.61
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:30,0.965,16.16,184.9,7.06,36.72
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:35,1.575,15.84,179.6,7.13,33.59
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:40,1.464,17.45,173.4,7.22,31.42
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:45,1.875,18.87,180.5,7.27,37.75
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:50,2.065,17.35,179.8,7.32,63.06
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 07:55,2.299,18.34,193.4,7.43,78.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:00,2.122,15.9,188.7,7.49,94.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:05,2.085,19.36,178.3,7.61,116.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:10,1.949,17.79,173.7,7.81,136.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:15,1.928,20.03,170,7.89,127.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:20,1.924,16.64,165.7,7.91,109
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:25,1.709,14.72,176.9,7.97,119.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:30,1.805,22.85,180.1,8.11,132.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:35,1.634,19.38,186.1,8.24,135.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:40,1.58,18.09,168.6,8.35,132.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:45,1.708,16.62,175.4,8.45,164
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:50,1.996,20.07,181.8,8.69,172.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 08:55,2.198,16.81,188.1,8.77,138.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:00,2.135,19.13,183.6,8.84,123
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:05,2.153,17.54,189.5,8.9,123.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:10,2.065,16.7,176.1,9.04,161.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:15,2.405,19.97,183.5,9.18,179.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:20,2.833,19.76,185.7,9.22,170.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:25,2.433,18.68,179.9,9.27,144.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:30,2.673,15.89,172.9,9.35,154.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:35,2.638,15.7,173.8,9.46,172.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:40,2.833,20.02,178.3,9.52,169
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:45,2.228,16.33,172.7,9.69,171.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:50,2.751,18.07,172.1,9.76,174.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 09:55,2.388,18.03,194.8,9.97,181.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:00,2.503,17.31,192.7,10.09,201.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:05,2.542,19.95,187.1,10.1,205.2
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:10,2.242,17.5,192.2,10.31,260.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:15,2.498,19.85,199.5,10.72,391.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:20,2.78,16.36,194.6,11.26,511.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:25,2.978,17.84,183.4,11.65,732
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:30,2.528,15.67,195.9,12.22,563.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:35,2.748,17.16,187.2,12.08,403.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:40,3.388,17.74,213.3,12.25,552.2
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:45,2.885,21.97,199.3,11.89,259.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:50,2.375,18.39,188.6,11.68,258.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 10:55,2.439,20.85,200.6,12.14,458
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:00,2.375,23.52,205.6,12.84,669.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:05,2.673,19.02,194,12.72,354.2
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:10,2.328,16.5,220.9,12.59,275.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:15,3.04,20.07,211.4,12.49,274.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:20,3.088,19.41,200,12.42,273
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:25,3.045,19.36,206.2,12.33,244.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:30,2.978,19.26,204.4,12.47,388.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:35,3.01,23.35,205.5,12.56,306
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:40,3.563,10.64,225.3,12.39,247.2
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:45,3.048,16.43,215.6,12.11,184.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:50,2.635,17.24,207.6,12.04,164.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 11:55,2.758,17.25,211.4,12.21,210.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:00,3.033,16.61,203.6,12.26,240.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:05,2.645,17.25,206.5,12.36,217.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:10,2.86,18.03,207,12.38,219
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:15,2.933,17.74,213.9,12.41,241.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:20,2.948,17.73,210.1,12.39,190.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:25,2.798,18.47,200.4,12.39,183
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:30,2.52,17.38,206.1,12.43,191.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:35,2.673,19.21,208.5,12.51,163.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:40,2.718,15.78,216.8,12.49,138.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:45,2.54,18.94,204.6,12.41,131.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:50,2.328,22.94,193.6,12.29,145.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 12:55,2.585,18.25,192.2,12.48,182.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:00,2.95,20.41,191.3,12.66,190.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:05,2.968,16.68,175.3,12.73,175.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:10,2.955,21.01,183.8,12.77,170.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:15,3.268,18.74,176,12.8,192.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:20,3.19,15.85,169.5,12.92,221.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:25,4.052,13.65,167.8,13.03,194.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:30,2.955,20.75,174.3,12.98,151.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:35,2.848,18.48,178,13,151.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:40,2.103,19.68,192.7,13.09,139
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:45,2.208,17.07,202.2,13.04,97.2
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:50,2.313,12.13,218.3,12.94,85.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 13:55,3.3,15.35,229.5,12.82,104.2
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:00,3.895,9.76,226,12.49,110.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:05,3.558,17.63,216.5,12.33,134.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:10,2.985,18.17,203,12.34,119.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:15,3.175,20.56,203.8,12.19,84.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:20,3.373,15.15,206.4,11.99,69.35
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:25,3.118,17.04,199.8,11.99,71.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:30,2.948,15.18,188.2,12.01,80.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:35,2.975,22.07,182.9,11.98,81.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:40,2.588,19.17,172,12.05,76
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:45,2.71,17.51,168.5,12.1,66.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:50,2.943,18.06,168.5,12.15,68.05
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 14:55,2.645,19.05,182.9,12.18,72.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:00,2.228,17.36,201.5,12.1,70.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:05,1.843,15.99,203.2,12.1,69.56
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:10,1.534,18.89,190.1,12.1,60.52
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:15,1.81,22.49,188,12.08,53.28
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:20,1.671,20.29,189,12.07,46.58
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:25,1.39,18.92,204.1,12.06,36.88
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:30,1.156,18.45,207.8,11.95,25.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:35,1.007,12.81,225,11.88,18.28
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:40,0.731,16.21,199.3,11.81,17.07
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:45,1.029,16.78,214.4,11.73,15.99
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:50,1.089,17.52,194.4,11.68,15.01
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 15:55,1.003,16.18,156.5,11.65,13.83
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:00,1.033,8.41,144.5,11.61,10.53
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:05,1.389,9.08,145.4,11.48,6.898
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:10,1.171,8.59,149.1,11.39,4.207
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:15,1.563,8.17,143.9,11.19,2.547
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:20,1.71,9.18,144.5,11.15,1.463
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:25,1.469,12.55,152.2,11.15,0.96
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:30,1.218,10.02,142.1,11.17,0.593
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:35,1.989,14.17,159.1,11.24,0.329
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:40,1.258,17.23,178.2,11.37,0.154
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:45,0.993,13.54,237.2,11.32,0.07
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:50,1.397,11.12,221.7,11.09,0.044
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 16:55,0.994,12.09,219.3,10.64,0.064
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:00,0.959,14.15,217.2,10.44,0.047
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:05,1.055,18.79,216.1,10.43,0.061
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:10,1.236,11.04,229.5,10.02,0.049
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:15,1.423,14.76,210.9,9.99,0.051
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:20,1.161,14.82,194.5,9.99,0.049
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:25,1.043,16.81,195.3,9.83,0.05
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:30,0.571,13.87,192.3,9.79,0.039
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:35,0.701,12.24,191.7,9.77,0.062
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:40,0.038,3.626,178.6,9.72,0.042
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:45,0.256,6.461,158.4,9.75,0.038
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-01-7? 17:50,0.127,4.219,130.3,9.64,0.041
